Id,Tweet,Nom
1338828947006566400,"RT @sntcor: New CORAL Customers BET £5 GET £20 IN FREE BETS
Bet on any sport
Terms Apply,18+ gambleaware #ad
Claim Here https://t.co/qBCRtn…",freebigbetssky
1338828941373677568,"RT @sntcor: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",freebigbetssky
1338828939171672065,@EvansJames99 and that is the year done ending the year on 30 episodes for the show stay tuned everyone big things… https://t.co/eWgHjena5Y,MasonMMA
1338828938508963841,"RT @fia: FIA Report on the Contribution of Motorsport to Health,
Safety &amp; the Environment ➡️ https://t.co/6bO46OWBKn

Story 5: Inspired by…",Frank Dylan
1338828923908497412,"RT @deborakezia: leeteuk said he wants Super Junior to have an exclusive concert at Gelora Bung Karno, Indonesian sport stadium in which As…",Via | Sungmin Support Project📌
1338828918653132801,"RT @Nick_Buonocore: Multi-Sport athletes don’t become the best athletes simply because they’re the most genetically gifted, multi-sport ath…",Coach Cordero
1338828916245618689,"RT @bbcworldservice: Hang glider Wolfgang Siess lost his job due to the coronavirus pandemic, so he started filming his flights to try and…",Sheraz Khan
1338828912214814722,"""I can’t give him enough credit for how good he is just in the game, holding the ball up, his dribbling for a big f… https://t.co/f74AQJAonk",Aston Villa News
1338828892073758725,"Viv Anderson played over 400 games for #SWFC and #NFFC combined during his career, and while it’s ‘a bit too early’… https://t.co/nUn73GBYlD",The Star SWFC
1338828887141343232,"RT @WLMentalHealth: We are #unitedtopreventsuicide
Thanks to all sports teams &amp; clubs that sent messages of unity &amp; support for the launch…",Karen McConnell
1338828886713528322,"Today we're opening the National Leisure Recovery Fund to support our vital public leisure facilities.

I encourage… https://t.co/7stPThb0Oc",Nigel Huddleston MP
1338828875946745856,"RT @CarXGames: Motocross Madness Gameplay - Sport Bikes Game - Jeux De Voiture - Trial Extreme Dirt Bike Racing

Link: https://t.co/k5nbmbD…",Pegg Electronics
1338828863275749377,"@GNev2 Is sport essential work @GNev2 ?
Especially international sport when I can’t go see my parents!!",Phil Dimelow
1338828860750761987,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,girasSOL
1338828860494897154,"RT @sntcor: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 or g…",Freebigbets
1338828834414751744,@luvh3arts it just says exam/sport on it,rina⁷‧₊✜˚. ia exams 📚
1338828831533260800,"RT @sntcor: New CORAL Customers BET £5 GET £20 IN FREE BETS
Bet on any sport
Terms Apply,18+ gambleaware #ad
Claim Here https://t.co/qBCRtn…",Freebigbets
1338828830987972611,I'm debating whether to watch it or not.. I think it will be the 1st korean sport drama I watch.. I used to be a bi… https://t.co/QdwMBekgBa,-
1338828830811844608,Bliss 🎣 https://t.co/Ml1slUh0Hk,Ash (Cathedral Of Sport)
1338828826873311235,"RT @sntcor: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",Freebigbets
1338828823652147201,"RT @KoiSportsCIC: Koi Sports are proud to be supporting the work of the Sports Traider Charity

Koi Sports Membership; https://t.co/fQAPecP…",Grassroots DNC
1338828814822993921,"RT @TheArtOfWar6: It’s crazy, when I got into this sport Anderson Silva was a god amongst men, treated like a legend. Now through no fault…",Armando Conde Castañeda
1338828793495089152,"Sky Sports pundit delivers verdict ahead of #Watford v #Brentford

https://t.co/L4Ts6pB5aU",Herts Live
1338828790022205441,Jack Grealish uses Range Rover as decoy to fool media before receiving driving ban https://t.co/PHHz8X8kWw,The Independent
1338828785941098497,SuperSport United coach Kaitano Tembo is wary of the threat posed by Kaizer Chiefs as his charges prepare to host G… https://t.co/rdyrsYYqEt,@dispatch_DD
1338828784548651014,"RT @bbcworldservice: Hang glider Wolfgang Siess lost his job due to the coronavirus pandemic, so he started filming his flights to try and…",Beverly Mathews
1338828777124716544,Chelsea transfer news LIVE: Follow all the latest from Stamford Bridge https://t.co/TxITYEjYEs,Sun Sport
1338828770766151681,"RT @RugbyPass: EXCLUSIVE: New research shows women rugby players are more susceptible to concussion, brain damage and potentially CTE than…",Dr John Batten
1338828767980974082,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,🧃𝚖𝚒𝚛𝚛𝚢 🧡
1338828739812216832,@ShimmyRunner Really!? Do any other professional teams of the same sport have the same mascot as another team in their league?,Niña Mârïē
1338828738264444928,"RT @sntcor: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 or g…",Sports News & Bets
1338828733310971904,"RT @thervd: Thanks to ⁦@bobbybracey25⁩ of Gloucestershire and England for writing this thoughtful piece for ⁦@pasport⁩ 

On the draw, the d…",Off The Back Foot
1338828731562004480,@PMU_Sport 3 buts #freebetPMU,Milan Brodu
1338828730572136448,@starsoojin freeman’s quay or the old gym? or does it just say sport ?,B☁️
1338828719381606401,"RT @TeamCRonaldo: Cristiano Ronaldo: “ At 33 you start to think your legs are going. I want to stay in sport, in football. People will look…",praveen raj
1338828709881651201,"RT @sntcor: New CORAL Customers BET £5 GET £20 IN FREE BETS
Bet on any sport
Terms Apply,18+ gambleaware #ad
Claim Here https://t.co/qBCRtn…",Sports News & Bets
1338828704361967616,"RT @sntcor: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",Sports News & Bets
1338828699362160641,"RT @deborakezia: leeteuk said he wants Super Junior to have an exclusive concert at Gelora Bung Karno, Indonesian sport stadium in which As…",•The Renaissance|¹⁵🌞
1338828698158571529,@RL__Talk But where are the NRL teams in Adelaide and Perth? 4th and 5th biggest cities? Nothing West at all? AFL h… https://t.co/t3AgSFlTA7,Adam Perry
1338828673445715968,"RT @LiamJKennedy23: Ryan Fraser BACK for #NUFC.

https://t.co/34l53pYcVD",Mouth of the Tyne
1338828666478923779,@Sport_England announced a £100 million fund to help leisure facilities to reopen to public and support recovery. O… https://t.co/eOGv5Xqdnd,Active Norfolk
1338828658883039234,From takeovers to restructures: Making sense of the complicated picture at Sunderland AFC and what needs to happen… https://t.co/LhD4TwANRF,Cliffy D Safc
1338828654890119168,"Who will be crowned Everton Fans' Footballer of the Year? 👑

Cast your #FFOTY vote here 👇 https://t.co/ZnzZtY8Mt0",Everton FC News
1338828649613692928,"RT @OliverDowden: I know moves into Tier 3 have huge impact on arts, heritage &amp; sport

But rising cases are deeply concerning &amp; govt must a…",THE THEATRE NETWORK
1338828648040763392,@armchairlb really want to watch British people playing a sport we're not cut out for (and yet still have pro leagues for) now,dtb
1338828647830933504,"@kobeydavidson_ @7sunoda @noelf1ex @RacingPointF1 @MercedesAMGF1 @FormulaReaction i think the likes of latifi, raik… https://t.co/Ehb07AZirU",Crouchy #fuckbroccoli
1338828633180418048,"Key lines from Steve Bruce's press conference: 

⚫️ Ryan Fraser and Federico Fernandez are fit and available
⚪️ Two… https://t.co/ZVHbPndK7X",Sean McCormick
1338828631473319936,"RT @sams_solutions: SafeToe Best Sport | Low Ankle Shoe | S1 SRC | Anti-static | Ventilated EVA
#SAFETOE #BestSport #S1SRC #Safety #Shoe
To…",Mithun Mathew
1338828629074190337,@PMU_Sport 2 buts #freebetPMU,alex
1338828624431026178,"Ryan Fraser BACK for #NUFC.

https://t.co/34l53pYcVD",Liam Kennedy
1338828620933066752,"RT @sportingnewsww: CORAL BET £5 GET £20 IN FREE BETS

1-SIGN UP to coral today

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs appl…",freebigbets.com
1338828615597912064,"RT @sportingnewsww: LADBROKES BET £5 GET £20 IN FREE BETS

1-SIGN UP 

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs apply.18+ BEGA…",freebigbets.com
1338828614373158913,@MousedYT @GhulamM12624349 @jakepaul @NateDiaz209 @IsitRIL I agree with the fact it’s a great idea bringing Youtube… https://t.co/hCZ6Kv9Iky,Thomas Laight
1338828607599292416,"RT @BBCSport: South Africa wing Aphiwe Dyantyi has been given a four-year ban for doping.

In full: https://t.co/DI5UBVUD7D https://t.co/6O…",Helen Ellis
1338828603874816000,RT @donghaeisbae_: Sport Reporter #Donghae 🤍💙✨ https://t.co/nCVfkHQ729,mvgurrola
1338828596291522560,"RT @SCMPNews: Guangzhou Roast Geese? ‘Neutral’ names needed for Chinese football clubs, CFA confirms https://t.co/NBJBFse0qS",Andy_Weeble_Weaver⚫🕯️🌍#IconoclasmIsNotHeresy#3½%
1338828591870717952,"RT @sportingnewsww: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of…",freebigbets.com
1338828586552274945,"RT @sportingnewsww: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds…",freebigbets.com
1338828586384564229,"RT @talkSPORT: Callum Smith is out to topple Canelo Alvarez this weekend

https://t.co/iFliL5ec7k",Brandon Doan
1338828581443678210,"Arsenal players given strong warning after Pepe, Xhaka red cards - EPL - https://t.co/eUEoblDlq1… https://t.co/fxUIpszJUU",Nigeria News PR notice.com.ng
1338828572102823937,"HONOURS

Ballon d'Or – Third Place: 1993

Premier League top assist provider: 1992–93, 1996–97

BBC Sport Goal of t… https://t.co/yLHYl618wf",BusbyBabes
1338828570748215298,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,Galo Thymos Simp.
1338828565232685056,Olindo Mare played high school soccer less than five miles from the  @MiamiDolphins Training Facility but a… https://t.co/xP6ocHMg0U,TheFishTank
1338828563005526016,"RT @tavarejay: running is a lifelong sport. It rewards you for the heart and passion you put into it, and it reminds you every single day t…",JATIN KAJODIA
1338828540679049216,Watch: Weekend Scottish Premiership goals https://t.co/6Y3VB3qIhO https://t.co/niZjFQ3Pun,保利尼奥
1338828538028290049,"RT @TeamCRonaldo: Cristiano Ronaldo: “ At 33 you start to think your legs are going. I want to stay in sport, in football. People will look…",Am
1338828533825757187,@chaye_wali But sport's headphones are lub ❤️,Dukhi Aatma 🖤🌚
1338828523918807042,"""You want him to succeed""

The #NUFC head coach has praised Joelinton's attitude

https://t.co/hUUVPeejwn https://t.co/M6vRwHdobj",The Chronicle
1338828519305043969,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,camiEkurapika perfil de casal
1338828517430222849,"RT @ManCityCouncil: Sport and leisure is of huge benefit to our well-being, and @RahmanCllr has given his reaction to @Sport_England announ…",MCRactive #StaySafeStayActive
1338828510673203208,"RT @TimesSport: “I wasn’t ready for what followed,” Sherrock said. “It is scary how big it went and it shook me how it blew up."" Fallon She…",Gary Jacob
1338828508118867968,"RT @sportingnewsww: CORAL BET £5 GET £20 IN FREE BETS

1-SIGN UP to coral today

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs appl…",Sports News & Bets
1338828499554066434,"RT @sportingnewsww: LADBROKES BET £5 GET £20 IN FREE BETS

1-SIGN UP 

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs apply.18+ BEGA…",Sports News & Bets
1338828495326236675,"RT @HLSportandRec: The first session at 3.30pm focuses on #sport and #recreation delivery with @CommLeisureUK CEO @KirstyCumming4, @ActiveP…",Active Partnerships
1338828495154196480,"RT @DanClarkSports: Name an iconic duo.

I'll start, sport and beer.",JairMacias
1338828486975303681,In collaboration with @TriOEvents  we are collecting data about sporting gatherings. The purpose is to validate the… https://t.co/EPWuYvqM1k,Advanced Technology in Health and Well-Being
1338828479408685056,"RT @IFTVofficial: Papu will likely leave in January with Milan, Inter, Roma &amp; PSG the clubs in Europe that are interested. 

Atalanta want…",WAHHH
1338828476099547138,The T run w/ effortless grace. I’ve seen them in Phoenix. See the difference in footstrike below. Scott Jurek lands… https://t.co/SQYffFpyiG,COB
1338828475185164290,"RT @sportingnewsww: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of…",Sports News & Bets
1338828473612300290,RT @IrishTimesSport: Kevin McStay: Dublin may be a bridge too far but Mayo’s spirit will never be broken https://t.co/dvQVIo0b0h via @Irish…,Leonard Allen
1338828469988438016,"RT @sportingnewsww: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds…",Sports News & Bets
1338828465345277958,#hashtag3 Sport Leggings High Waist https://t.co/auGHGQAapD,Fast Loss Weights
1338828454628888577,@bernardooooV3 @City_Xtra @tsyganyk @Sport_Witness that's harsh from you Ryan,I AM VIC
1338828451843739650,"RT @deborakezia: leeteuk said he wants Super Junior to have an exclusive concert at Gelora Bung Karno, Indonesian sport stadium in which As…",eunnie ✨✨ #TheRenaissance
1338828448723300358,"RT @ShareGamePlay: Some pictures from the front part of the ""JP Performance - GT Sport Beetle""
#GTSport #Volkswagen #JPPerformance https://…",Sweet Bounty Huntin Jones ✌️🇺🇸
1338828433372155906,RT @TheSunFootball: Man Utd ‘line up Kieran Trippier transfer to compete with Wan-Bissaka with boyhood fan keen on move' https://t.co/IMDVz…,FETTY_SKETCHOFFICIAL
1338828431308550146,@SkyHelpTeam I can't see an upgrade offer for Sky Sport Arena,Neville Holland
1338828410915860480,"RT @betaffairs: 5 Odds on @AccessBET 💥💥💥

Booking Number➡️ 790577

Register &amp; Bet here ➡️ https://t.co/THzDJiJdXZ to claim ur 100% welcome…",ọjọgbọn
1338828395329806337,"RT @SN_Sport: ICYMI - The @NorthernPremLge gives the all-clear for clubs, including @safc  and @WhitbyTownFC , to resume their season from…",Andrew E Bloomfield
1338828393673060352,Spoke to Graeme Mulcahy yesterday about how different All-Ireland celebrations were compared to two years ago and h… https://t.co/1xPMqOGAfw,Michael Verney
1338828389726248960,"RT @sportingnewsww: CORAL BET £5 GET £20 IN FREE BETS

1-SIGN UP to coral today

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs appl…",Sporting Times
1338828388870459393,@Sport_England are administering the government's £100 million fund for local authority leisure facilities: The Nat… https://t.co/O0usOQBUBA,Suffolk Growth Partnership
1338828381173977089,"RT @sportingnewsww: LADBROKES BET £5 GET £20 IN FREE BETS

1-SIGN UP 

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs apply.18+ BEGA…",Sporting Times
1338828379580104704,@IndiaArtHistory @Go_Movie_Mango Don’t know about this. But I find Jesus pictures/statues give the impression that… https://t.co/4xN45kDQEo,srinivas J
1338828377319501826,RT @TheSunFootball: Bookies taking bets on Arsenal to win the Championship next season as club hits new low https://t.co/WGKSYE7Pes,AkA Ba Dala
1338828368859557894,@PMU_Sport 2 buts #FreebetPMU,Almo
1338828366334615553,@Duivee All the best to you @Duivee You deserve to be there and are a credit to the sport. Wishing you well buddy.,Mark Holderness
1338828361435664384,"RT @crown_tips: Our official website is now live! 👑

➢ Dedicated Telegram group for predictions
➢ Range of esports &amp; sport games
➢ 80% Win…",CrownTips
1338828360991072257,"RT @SN_Sport: VOTE: Who is @safc greatest right midfielder?
🔴 Dave Thompson
⚪️ Max Wright
🔴 James Bennett
⚪️ Robbie Hawkes

Vote here

http…",The Scarborough News
1338828359644680192,RT @rlcallaway: It’s a Maroon 5 day!  Sport that maroon and gold attire! #1WC #maskupky,Mickey Dunbar
1338828357119700992,@luvh3arts it says the sport building?,rina⁷‧₊✜˚. ia exams 📚
1338828356545032192,"RT @sportingnewsww: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of…",Sporting Times
1338828354959577089,RT @irishnewssport: 'We won't stop 'til we're at the top!' McKenna brothers Aaron and Stevie aiming high as Conor Quinn prepares for Belgiu…,Ruslan
1338828351381917696,"So if you weren’t going to eat out, get married or play a team sport, what’s changed?",Pilch
1338828351365128192,"RT @sportingnewsww: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds…",Sporting Times
1338828348634636291,"RT @TimesSport: For the NFC East there are no bedeviled works of art, just devilish internet memes poking fun at every flaw, every defect,…",FETTY_SKETCHOFFICIAL
1338828343655985157,@CoachKarl22 @ClayTravis They’d all be most likely to survive too. It’s a better than 99% survivability rate Coach.… https://t.co/0pIM6uXBN9,Smithson Corona-19 makes his wife call him Doctor
1338828341986648069,@bkdefend I with you on Vaccine Bill...Should go to groups really at risk of death first!..Haven heard of one athle… https://t.co/3TLM7zgWPS,Jack Gallagher Sr
1338828337742041092,@marklevinshow He was an idiot before and still an idiot today. He thought he made contributions to the sport world.,Angel Guzman
1338828331005992960,"#FarmerProtestHijacked 
Sport to farmers https://t.co/d4nA8nfqPY",Prince Singh Sandhu
1338828330410369026,"These country club folks are out of control in terms of naming kids. Brixley, braxler, brayler, Kayler, and now som… https://t.co/cd9mNc0Jph",Christian Middleton
1338828325314199552,"RT @RushHistory2112: On December 15, 1975, Rush played with Lynyrd Skynyrd and the Leslie West Band at the Toledo Sport Arena in Toledo, Oh…",Vegas Vertigo
1338828314870489089,@ruth_wishart Disgraceful smear.Pennington is a virologist and as proof I refer you to evidence he gave to the Scot… https://t.co/8xfo0oK7CN,barneytrout
1338828314144813059,"@NateMJensen True, but does she know you can now go pro in tag?

https://t.co/jkmtwbGS1q",Brian Kelleher Richter
1338828307773730820,"Seven years after arriving in Northern Ireland as an asylum seeker, Nigerian native Adekanmi wins BBC Sport NI's Un… https://t.co/fLz7GWUMqe",BBC SPORT NI
1338828303562575872,"3 🔑's that ""sell"" positive youth sport experience to coaches/parents. 1) Express you CARE about the well-being of t… https://t.co/Z37XrjZPmC",Tony Moreno
1338828295685726211,RT @AnitaOnlineInfo: Disgraceful. Shame on those who do this in the name of sport. The Government really needs to get a grip on this and mu…,GreyhoundAwarensCork
1338828288916119553,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,floria
1338828269035134982,"RT @sportingnewsww: CORAL BET £5 GET £20 IN FREE BETS

1-SIGN UP to coral today

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs appl…",ALL SPORTS
1338828266157842433,"RT @QKetra: Water rafting is a common sport on uganda's River https://t.co/3A6iLYkMtD 2018, approximately more than300,000 Tourists were in…",#BeautifulUganda
1338828263649579008,"RT @sportingnewsww: LADBROKES BET £5 GET £20 IN FREE BETS

1-SIGN UP 

2-BET £5+ on any sport

3- GET 4 X £5 free bets

T&amp;Cs apply.18+ BEGA…",ALL SPORTS
1338828263578202112,@kodzue @0SAAKA bro tangina same everyday i wake up and choose something new to cry over today i was crying over fe… https://t.co/A8sGF810kj,ia
1338828260193546240,"Check out the Bundesliga fixture for today!
#tipwin #sport #football #match #Bundesliga https://t.co/D7gAGmEaDa",Tipwin
1338828247656697856,@pinktidalwave My daughter is impossible until you Whisper “sport”,sue🏳️‍🌈🌈
1338828242690727937,@crazylegs252 @SteveSawford Think it was on World Of Sport due to it was bazzas first race back after the silverstone smash,Frank
1338828240006361089,There will never be another like @alleniverson https://t.co/zM73jNcBhZ,American Syndicate 💎💯🚀
1338828237183520769,"RT @sportingnewsww: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of…",ALL SPORTS
1338828236210368513,"RT @TeamCRonaldo: Cristiano Ronaldo: “ At 33 you start to think your legs are going. I want to stay in sport, in football. People will look…",vEnKeY DHANUSH SwAg
1338828231689039872,"RT @sportingnewsww: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds…",ALL SPORTS
1338828229906329601,"RT @deborakezia: leeteuk said he wants Super Junior to have an exclusive concert at Gelora Bung Karno, Indonesian sport stadium in which As…",mi☁️✨
1338828225204502530,@coolfunnytshirt If chutya banana were a sport in Olympics then kejriwal would have been the next Michael Phelps.,Al Kamino
1338828184050143235,RT @michaelsobrien: JUST IN: The IHSA board meeting news is out. IHSA plans to meet with state officials before Jan. 1. Executive Director…,Darius Duff
1338828178714976259,We shouldn’t be racing and fighting animals as a sport!!! Do you lot have nothing better to entertain yourselves with,aries
1338828178224242688,"My friend Ahmad who is obsessed with upgrading cars, he is a lvl pro in his business. His new sound system, a short… https://t.co/FwiEWduf7Z",Alex Footy Fixes
1338828176009654275,"RT @MirrorFootball: Jamie Carragher demands ""idiot"" Lord Sugar deletes tweet after Gerard Houllier's death
https://t.co/7gwdmDF0mL https://…",Maria Power
1338828175795761154,Check out what I just added to my closet on Poshmark: Carter’s Place Sport Toddler Boys 4T Swim Trunks.… https://t.co/wddcIyCix8,jessica
1338828174013161473,"Fabian #Frei war im Insta Live mit @maemae_sykora  @SPORTALHD

@FCBasel1893 #FCBasel1893 #SuperLeague

https://t.co/xao296PKae",The Soccer Lounge
1338828164294963203,"RT @90minu: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",Boom Bets
1338828161614708737,"For Sale: 2014 BMW 2.0 125i M Sport Hatchback Non Runner Spares or Repair, Harman Kardon https://t.co/VkFabUzn6O &lt;-… https://t.co/82kHPKlskx",UK Salvage Cars
1338828160163516417,@AtTheRaces @HollieDoyle1 Hollie definitely brings a personality into Sports Personality Of The Year. Incredible ac… https://t.co/8b4JpsgdIA,Mark Smith
1338828153377140737,"Fabian #Frei war im Insta Live mit @maemae_sykora  @SPORTALHD

@FCBasel1893 #FCBasel1893 #SuperLeague

https://t.co/lu0AclWZ4N",sport.ch
1338828151749832706,Steve Bruce's comments feeding into the blog now. #lufc https://t.co/GgBnJW7zaG,Leeds United Live
1338828151653163011,Paulo Dybala has addressed his future amid suggestions he could leave Juventus for the Premier League #mufc… https://t.co/5ibm8rD0mg,Man United News
1338828140655816705,"🇮🇪vs🇺🇸 I think 🇺🇸 should pipe down, insulting a mans wife is disgusting. The world of sport doesn’t deserve a YouTu… https://t.co/gas8FIj1yp",Callum Wilson
1338828129998163969,"RT @bendotellis: We are looking for three new Lecturers/Senior Lecturers in Musculoskeletal Physiotherapy to join the Sport, Exercise and R…",Vasileios (Basil) Tyros
1338828123668803584,Adulting is not an easy sport 👐🏽,#Bloom
1338828122519728128,"RT @90minu: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 or g…",Boom Bets
1338828121487785986,RT @TheSunFootball: Italy hero Paolo Rossi broke Brazil’s hearts in 1982 and changed the way they played in World Cups going forward https:…,Victor #StaySafe 🇦🇺
1338828104018534405,"leeteuk said he wants Super Junior to have an exclusive concert at Gelora Bung Karno, Indonesian sport stadium in w… https://t.co/IUGqPlATkZ",kezia
1338828084410126336,"RT @ShareGamePlay: Some pictures from the front part of the ""JP Performance - GT Sport Beetle""
#GTSport #Volkswagen #JPPerformance https://…",空
1338828077678399488,Typing with fake nails is a sport,Sadslux💘
1338828072582254594,"RT @BBCSport: Arsenal have made their worst start to a season for 46 years. 
However, the club's technical director Edu says Mikel Arteta i…",stalley
1338828061677154305,A meeting of the two best sides in the world is a rare treat in these straitened times and should be enjoyed while… https://t.co/iCpaA7ql1Q,Sporting Times
1338828052177039367,"RT @ReutersUK: From the soccer pitches of the English Premier League to the U.S. Open tennis hardcourts, there was no ignoring the fight fo…",Cinematic North
1338828047370293253,@rthfc2082 @NED310 @primevideosport @LFC @SpursOfficial Midfield 😂😂😂😂😂 Bale was decent once but if your really comp… https://t.co/ttw1kfm1dr,Will Stevens
1338828047038996481,RT @irishnewssport: 'We won't stop 'til we're at the top!' McKenna brothers Aaron and Stevie aiming high as Conor Quinn prepares for Belgiu…,The Irish News
1338828045269000192,"Guangzhou Roast Geese? ‘Neutral’ names needed for Chinese football clubs, CFA confirms https://t.co/NBJBFse0qS",SCMP News
1338828043662581760,"RT @90minu: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",Super League
1338828043234598920,"RT @bbcworldservice: Hang glider Wolfgang Siess lost his job due to the coronavirus pandemic, so he started filming his flights to try and…",Ajita Gill
1338828039254368257,Buy Now from Amazon &gt; https://t.co/EZMciQ3zV3 https://t.co/EJ7XqTkSBC,Be Healthy
1338828037236817926,RT @tinkswonu: jeonghan is so good at every sport he can play literally everything 😭 he is insane how is he so good at everything he is the…,𝚗𝚞𝚛𝚒 ⨟ ⁷
1338828012217921538,@City_Xtra @tsyganyk @Sport_Witness Oh fucking hell,Josh🦧
1338828003627896834,Burnley boss Sean Dyche buoyed as trio come through bounce game ahead of trip to Aston Villa | Burnley Express https://t.co/y0p6P3Ayhp,Chris Boden
1338828000876318720,"RT @babuyagu: Two best individual seasons I have seen in the Premier League are Suarez 13/14 and Salah 17/18.

If either of these are left…",Nayan Mohapatra
1338827994538848256,"@Gregorypeck92 @watts_c2 @F1 He's driven dogshit cars in 10 years of being in the sport, what fucking planet are yo… https://t.co/FxQNo6YYZG",Elise
1338827993809088512,"RT @90minu: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 or g…",Super League
1338827993502900227,Omooo it turns out that I played both virtual and sport bet 😆,JAJA OF ABK🤘🎓
1338827988054536195,@khmckinlay I think I was there! Worrying for youth/ amateur sport. The decision needs to be taken away from the pl… https://t.co/cCMHNdKc9L,nick
1338827966021849089,"RT @tomreedntfc: Really enjoying @Thompson1Garry new book, some great stories of his time at the Cobblers &amp; elsewhere. #ntfc #avfc

Makes a…",#sociallydistant
1338827947499655169,Barcelona chief Guillermo Amor: PSG? I think we'll be fine https://t.co/bXAN71wwE8 #football #news #sport https://t.co/pv1e0L8Yi2,DAVID PREMIER
1338827945150980096,"RT @TeamCRonaldo: Cristiano Ronaldo: “ At 33 you start to think your legs are going. I want to stay in sport, in football. People will look…",UrRoyalFreshness
1338827943888396291,Father slams claims of Qatar summit for Barcelona star Messi and PSG https://t.co/NXZtzFTQrc #football #news #sport https://t.co/7PNldwvhH8,DAVID PREMIER
1338827943879950336,"RT @TeamCRonaldo: Cristiano Ronaldo: “ At 33 you start to think your legs are going. I want to stay in sport, in football. People will look…",Adam Samwell
1338827942403567620,"Amy doing some Olympic Sport Climbing! (Artwork produced by myself.)
#SonicTheHedgehog #Sonicfanart #AmyRose… https://t.co/bPGDCjcHhy",Apple Slipper
1338827942051328005,@TheBrigitteEdit @AD_El8HT @HBO @hbomax I don't understand what a second season of The Night Of would have been abo… https://t.co/8LQpcW4Vci,Oliver Brett
1338827935193595905,Barcelona confident seeing off PSG competition for Memphis Depay https://t.co/w9ZY4LUVwp #football #news #sport https://t.co/wVBwSvF1sr,DAVID PREMIER
1338827934149251072,"FOOTBALL ⚽️
2/2 
A win for the Yellow team sees them finish as 11B football champions 🏆
Well done to the players no… https://t.co/U49Js37ycc",BS Girls' Sport
1338827931766820864,Zidane denies pushing Isco out of Real Madrid https://t.co/ufzQbroX9n #football #news #sport https://t.co/BZnHgUO3l7,DAVID PREMIER
1338827929468493825,"RT @Buckeye158: 31 years ago it was a leap of faith that led me to Iowa City, IA from the East Coast. The main reason was a deep love for t…",Bo DiJulius
1338827927966781442,Real Sociedad winger Januzaj on Man Utd draw: I'm going home https://t.co/rjGPRTCGM7 #football #news #sport https://t.co/eN73SDKwi4,DAVID PREMIER
1338827924259028992,Barcelona candidate Rousaud: Messi's salary is unsustainable https://t.co/NOgpv8YlMw #football #news #sport https://t.co/yvEL9fz2iK,DAVID PREMIER
1338827924250693640,"RT @90minu: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",Non Stop Football
1338827920270270466,Valencia defender Gabriel excited by Spain call; confirms contract talks https://t.co/ropvZsrgmc #football #news… https://t.co/bp0t8c3yup,DAVID PREMIER
